timestep_time;vehicle_CO;vehicle_CO2;vehicle_HC;vehicle_NOx;vehicle_PMx;vehicle_angle;vehicle_eclass;vehicle_electricity;vehicle_fuel;vehicle_id;vehicle_lane;vehicle_noise;vehicle_pos;vehicle_route;vehicle_speed;vehicle_type;vehicle_waiting;vehicle_x;vehicle_y
810.00;147.47;1527.82;0.54;0.38;0.14;145.80;HBEFA3/LDV_G_EU6;0.00;487.38;motorcycle9;714680566_0;58.22;12.79;!motorcycle9!var#1;1.75;motorcycle_motorcycle;0.00;16.374918;48.209712
810.00;23.24;15137.75;0.00;136.81;2.95;53.09;HBEFA3/HDV;0.00;4761.82;truck13;694681348#2_0;72.63;10.51;!truck13!var#1;7.46;truck_truck;0.00;16.372910;48.210119
810.00;0.00;0.00;0.00;0.00;0.00;122.95;HBEFA3/HDV;0.00;0.00;truck18;:33196575_1_0;70.28;6.22;!truck18!var#1;7.73;truck_truck;0.00;16.371682;48.209712
810.00;18.47;10681.64;0.00;104.69;2.48;210.67;HBEFA3/HDV;0.00;3360.04;truck19;1272891358_0;70.17;9.91;!truck19!var#1;5.15;truck_truck;0.00;16.365451;48.210218
810.00;21.54;13647.93;0.00;124.40;2.76;289.17;HBEFA3/HDV;0.00;4293.13;truck21;15243469_0;72.40;25.17;!truck21!var#1;8.12;truck_truck;0.00;16.368705;48.211092
810.00;85.72;2934.49;0.46;1.20;0.05;161.14;HBEFA3/PC_G_EU4;0.00;936.00;veh30;4998700#0_0;60.86;3.01;!veh30!var#1;5.57;veh_passenger;0.00;16.363238;48.209637
810.00;33.18;1951.22;0.19;0.66;0.01;122.50;HBEFA3/PC_G_EU4;0.00;622.38;veh34;4952816#1_0;60.33;4.61;!veh34!var#1;8.28;veh_passenger;0.00;16.371367;48.209852
810.00;56.74;2515.16;0.31;0.96;0.03;31.05;HBEFA3/PC_G_EU4;0.00;802.25;veh37;9226260_0;60.59;78.34;!veh37!var#1;7.21;veh_passenger;0.00;16.368384;48.208241
810.00;0.00;0.00;0.00;0.00;0.00;244.38;HBEFA3/PC_G_EU4;0.00;0.00;veh40;4998718_0;56.20;51.07;!veh40!var#1;4.63;veh_passenger;0.00;16.363292;48.209738
810.00;61.84;3262.16;0.36;1.29;0.05;304.69;HBEFA3/PC_G_EU4;0.00;1040.50;veh45;:33182942_3_0;62.39;3.85;!veh45!var#1;8.13;veh_passenger;0.00;16.370161;48.206341
810.00;0.00;0.00;0.00;0.00;0.00;109.95;HBEFA3/PC_G_EU4;0.00;0.00;veh46;26581342_0;58.80;61.51;!veh46!var#1;8.87;veh_passenger;0.00;16.373190;48.205568
811.00;33.02;19927.24;6.73;157.04;3.50;56.35;HBEFA3/Bus;0.00;6305.66;bus10;694681348#0_0;75.03;12.36;!bus10!var#1;8.31;bus_bus;0.00;16.372051;48.209731
811.00;29.22;16486.22;6.28;132.85;3.09;224.52;HBEFA3/Bus;0.00;5216.70;bus11;4952856#0_0;73.83;12.32;!bus11!var#1;7.96;bus_bus;0.00;16.371850;48.211137
811.00;21.94;8984.21;5.31;82.13;2.27;41.88;HBEFA3/Bus;0.00;2842.22;bus12;629255351#0_0;70.17;27.65;!bus12!var#1;5.11;bus_bus;0.00;16.373933;48.209973
811.00;23.03;10014.79;5.44;89.28;2.39;166.79;HBEFA3/Bus;0.00;3168.38;bus13;:33182887_1_0;70.76;0.80;!bus13!var#1;5.32;bus_bus;0.00;16.366474;48.208247
811.00;33.55;20217.52;6.77;159.50;3.56;300.12;HBEFA3/Bus;0.00;6397.45;bus14;-27368746#1_0;75.15;21.31;!bus14!var#1;7.91;bus_bus;0.00;16.366814;48.211092
811.00;29.08;16157.63;6.24;130.99;3.07;53.05;HBEFA3/Bus;0.00;5112.63;bus9;694681348#2_0;73.66;0.08;!bus9!var#1;7.46;bus_bus;0.00;16.372796;48.210064
811.00;140.96;1538.71;0.52;0.38;0.14;145.80;HBEFA3/LDV_G_EU6;0.00;490.85;motorcycle9;714680566_0;58.02;14.82;!motorcycle9!var#1;2.04;motorcycle_motorcycle;0.00;16.374933;48.209697
811.00;0.00;0.00;0.00;0.00;0.00;52.52;HBEFA3/HDV;0.00;0.00;truck13;:68962715_0_0;68.82;5.38;!truck13!var#1;6.98;truck_truck;0.00;16.372986;48.210157
811.00;0.00;0.00;0.00;0.00;0.00;123.16;HBEFA3/HDV;0.00;0.00;truck18;1116876278_0;70.15;2.38;!truck18!var#1;7.47;truck_truck;0.00;16.371765;48.209674
811.00;21.51;13440.45;0.00;125.87;2.80;219.60;HBEFA3/HDV;0.00;4227.91;truck19;:33196431_0_0;71.59;4.01;!truck19!var#1;5.47;truck_truck;0.00;16.365402;48.210183
811.00;18.04;10495.59;0.00;99.83;2.38;292.88;HBEFA3/HDV;0.00;3301.46;truck21;15243469_0;71.47;33.24;!truck21!var#1;8.07;truck_truck;0.00;16.368605;48.211121
811.00;113.63;5304.24;0.64;2.27;0.10;157.89;HBEFA3/PC_G_EU4;0.00;1691.82;veh30;4998700#0_0;66.50;10.27;!veh30!var#1;7.26;veh_passenger;0.00;16.363273;48.209576
811.00;80.33;4792.43;0.48;1.98;0.08;122.48;HBEFA3/PC_G_EU4;0.00;1528.57;veh34;4952816#1_0;65.19;14.00;!veh34!var#1;9.38;veh_passenger;0.00;16.371473;48.209805
811.00;0.00;0.00;0.00;0.00;0.00;31.05;HBEFA3/PC_G_EU4;0.00;0.00;veh37;9226260_0;57.47;85.00;!veh37!var#1;6.65;veh_passenger;0.00;16.368431;48.208291
811.00;94.14;3238.68;0.50;1.35;0.06;236.55;HBEFA3/PC_G_EU4;0.00;1033.02;veh40;:33196468_1_0;61.71;3.16;!veh40!var#1;5.40;veh_passenger;0.00;16.363231;48.209712
811.00;0.00;0.00;0.00;0.00;0.00;309.55;HBEFA3/PC_G_EU4;0.00;0.00;veh45;:33182942_3_0;59.37;11.72;!veh45!var#1;7.86;veh_passenger;0.00;16.370082;48.206387
811.00;37.98;2590.51;0.23;0.94;0.03;109.99;HBEFA3/PC_G_EU4;0.00;826.27;veh46;26581342_0;61.79;70.59;!veh46!var#1;9.08;veh_passenger;0.00;16.373304;48.205539
812.00;0.00;0.00;0.00;0.00;0.00;56.31;HBEFA3/Bus;0.00;0.00;bus10;694681348#1_0;70.78;0.19;!bus10!var#1;8.10;bus_bus;0.00;16.372143;48.209771
812.00;28.01;15594.99;6.16;126.14;2.97;224.38;HBEFA3/Bus;0.00;4934.73;bus11;4952856#0_0;73.59;20.65;!bus11!var#1;8.33;bus_bus;0.00;16.371770;48.211084
812.00;25.76;12456.58;5.76;106.50;2.69;41.88;HBEFA3/Bus;0.00;3941.12;bus12;629255351#0_0;72.06;33.17;!bus12!var#1;5.52;bus_bus;0.00;16.373983;48.210009
812.00;21.91;9073.41;5.32;82.50;2.27;188.89;HBEFA3/Bus;0.00;2870.50;bus13;:33182887_1_0;70.28;6.18;!bus13!var#1;5.39;bus_bus;0.00;16.366436;48.208208
812.00;25.42;13271.10;5.86;109.75;2.69;300.12;HBEFA3/Bus;0.00;4199.31;bus14;:245485015_0_0;72.79;0.42;!bus14!var#1;8.14;bus_bus;0.00;16.366720;48.211130
812.00;0.00;0.00;0.00;0.00;0.00;53.07;HBEFA3/Bus;0.00;0.00;bus9;694681348#2_0;68.44;6.98;!bus9!var#1;6.90;bus_bus;0.00;16.372871;48.210101
812.00;0.00;0.00;0.00;0.00;0.00;145.80;HBEFA3/LDV_G_EU6;0.00;0.00;motorcycle9;714680566_0;56.49;16.80;!motorcycle9!var#1;1.98;motorcycle_motorcycle;0.00;16.374948;48.209682
812.00;28.60;19970.20;0.00;174.43;3.53;47.73;HBEFA3/HDV;0.00;6282.03;truck13;694681348#3_0;74.28;2.83;!truck13!var#1;7.58;truck_truck;0.00;16.373062;48.210202
812.00;26.84;18406.47;0.00;161.80;3.34;99.56;HBEFA3/HDV;0.00;5790.10;truck18;:68963961_1_0;73.80;2.12;!truck18!var#1;7.93;truck_truck;0.00;16.371867;48.209658
812.00;0.00;0.00;0.00;0.00;0.00;286.68;HBEFA3/HDV;0.00;0.00;truck19;:33196431_0_0;67.76;9.07;!truck19!var#1;5.07;truck_truck;0.00;16.365353;48.210208
812.00;21.68;13783.01;0.00;125.34;2.77;299.42;HBEFA3/HDV;0.00;4335.63;truck21;15243469_0;72.48;41.46;!truck21!var#1;8.22;truck_truck;0.00;16.368510;48.211159
812.00;0.00;0.00;0.00;0.00;0.00;157.89;HBEFA3/PC_G_EU4;0.00;0.00;veh30;4998700#0_0;55.90;16.57;!veh30!var#1;6.29;veh_passenger;0.00;16.363303;48.209523
812.00;0.00;0.00;0.00;0.00;0.00;122.48;HBEFA3/PC_G_EU4;0.00;0.00;veh34;4952816#1_0;58.32;22.53;!veh34!var#1;8.54;veh_passenger;0.00;16.371569;48.209763
812.00;61.83;2598.30;0.34;1.00;0.03;31.19;HBEFA3/PC_G_EU4;0.00;828.76;veh37;9226260_0;60.60;91.93;!veh37!var#1;6.93;veh_passenger;0.00;16.368481;48.208344
812.00;94.64;3925.88;0.52;1.64;0.07;174.18;HBEFA3/PC_G_EU4;0.00;1252.19;veh40;4998700#0_0;63.52;0.53;!veh40!var#1;6.47;veh_passenger;0.00;16.363226;48.209658
812.00;0.00;0.00;0.00;0.00;0.00;298.10;HBEFA3/PC_G_EU4;0.00;0.00;veh45;4997584#1_0;58.05;5.20;!veh45!var#1;7.31;veh_passenger;0.00;16.369998;48.206421
812.00;44.02;3074.08;0.27;1.16;0.04;109.99;HBEFA3/PC_G_EU4;0.00;980.51;veh46;26581342_0;62.67;80.07;!veh46!var#1;9.48;veh_passenger;0.00;16.373423;48.205509
813.00;19.27;7878.42;5.15;71.47;2.02;56.30;HBEFA3/Bus;0.00;2492.78;bus10;694681348#1_0;71.01;8.15;!bus10!var#1;7.96;bus_bus;0.00;16.372233;48.209809
813.00;0.00;0.00;0.00;0.00;0.00;223.54;HBEFA3/Bus;0.00;0.00;bus11;:33196482_0_0;69.55;2.87;!bus11!var#1;7.86;bus_bus;0.00;16.371696;48.211033
813.00;19.95;7388.17;5.10;70.46;2.06;41.88;HBEFA3/Bus;0.00;2337.21;bus12;629255351#0_0;69.42;38.58;!bus12!var#1;5.41;bus_bus;0.00;16.374033;48.210045
813.00;0.00;0.00;0.00;0.00;0.00;221.90;HBEFA3/Bus;0.00;0.00;bus13;-43981491_0;68.13;3.35;!bus13!var#1;5.07;bus_bus;0.00;16.366375;48.208189
813.00;0.00;0.00;0.00;0.00;0.00;300.05;HBEFA3/Bus;0.00;0.00;bus14;-27368746#0_0;70.40;3.22;!bus14!var#1;7.87;bus_bus;0.00;16.366629;48.211167
813.00;0.00;0.00;0.00;0.00;0.00;53.09;HBEFA3/Bus;0.00;0.00;bus9;694681348#2_0;57.61;10.79;!bus9!var#1;3.81;bus_bus;0.00;16.372913;48.210121
813.00;138.68;1685.69;0.52;0.42;0.14;145.80;HBEFA3/LDV_G_EU6;0.00;537.74;motorcycle9;714680566_0;58.82;19.22;!motorcycle9!var#1;2.41;motorcycle_motorcycle;0.00;16.374966;48.209664
813.00;0.00;0.00;0.00;0.00;0.00;43.16;HBEFA3/HDV;0.00;0.00;truck13;:559267437_3_0;68.77;6.16;!truck13!var#1;7.07;truck_truck;0.00;16.373128;48.210247
813.00;16.37;8974.57;0.00;88.28;2.20;58.97;HBEFA3/HDV;0.00;2822.97;truck18;694681348#0_0;70.87;4.22;!truck18!var#1;7.79;truck_truck;0.00;16.371959;48.209692
813.00;21.15;13107.11;0.00;123.38;2.76;331.06;HBEFA3/HDV;0.00;4123.05;truck19;26153832#0_0;71.42;5.15;!truck19!var#1;5.36;truck_truck;0.00;16.365321;48.210252
813.00;15.74;8427.51;0.00;83.71;2.13;299.35;HBEFA3/HDV;0.00;2650.87;truck21;15243469_0;70.88;49.50;!truck21!var#1;8.04;truck_truck;0.00;16.368416;48.211195
813.00;75.31;3254.60;0.42;1.31;0.05;157.89;HBEFA3/PC_G_EU4;0.00;1038.09;veh30;4998700#0_0;62.00;23.50;!veh30!var#1;6.93;veh_passenger;0.00;16.363337;48.209465
813.00;48.89;3053.91;0.29;1.17;0.04;123.02;HBEFA3/PC_G_EU4;0.00;974.07;veh34;:33196575_1_0;62.39;5.01;!veh34!var#1;8.95;veh_passenger;0.00;16.371669;48.209718
813.00;0.00;0.00;0.00;0.00;0.00;32.21;HBEFA3/PC_G_EU4;0.00;0.00;veh37;9226260_0;58.65;98.63;!veh37!var#1;6.71;veh_passenger;0.00;16.368530;48.208394
813.00;70.13;3035.97;0.39;1.21;0.05;157.89;HBEFA3/PC_G_EU4;0.00;968.36;veh40;4998700#0_0;61.55;7.51;!veh40!var#1;6.99;veh_passenger;0.00;16.363260;48.209599
813.00;41.82;1735.37;0.23;0.59;0.01;298.10;HBEFA3/PC_G_EU4;0.00;553.54;veh45;4997584#1_0;59.04;12.32;!veh45!var#1;7.12;veh_passenger;0.00;16.369914;48.206452
813.00;0.00;0.00;0.00;0.00;0.00;109.99;HBEFA3/PC_G_EU4;0.00;0.00;veh46;26581342_0;58.25;88.65;!veh46!var#1;8.59;veh_passenger;0.00;16.373531;48.205481
814.00;24.25;12252.59;5.72;102.51;2.56;56.52;HBEFA3/Bus;0.00;3877.00;bus10;694681348#1_0;72.45;16.26;!bus10!var#1;8.12;bus_bus;0.00;16.372325;48.209849
814.00;0.00;0.00;0.00;0.00;0.00;219.43;HBEFA3/Bus;0.00;0.00;bus11;:68962709_1_0;63.77;2.98;!bus11!var#1;6.10;bus_bus;0.00;16.371648;48.210990
814.00;0.00;0.00;0.00;0.00;0.00;41.88;HBEFA3/Bus;0.00;0.00;bus12;629255351#0_0;62.90;42.69;!bus12!var#1;4.11;bus_bus;0.00;16.374071;48.210072
814.00;25.93;12597.29;5.78;107.53;2.70;237.65;HBEFA3/Bus;0.00;3985.64;bus13;:33182888_0_0;72.14;1.00;!bus13!var#1;5.49;bus_bus;0.00;16.366315;48.208160
814.00;19.90;8342.19;5.21;74.96;2.09;299.97;HBEFA3/Bus;0.00;2639.50;bus14;-27368746#0_0;71.04;10.99;!bus14!var#1;7.77;bus_bus;0.00;16.366539;48.211203
814.00;18.94;4292.12;4.72;53.50;1.88;53.09;HBEFA3/Bus;0.00;1356.59;bus9;694681348#2_0;46.78;10.96;!bus9!var#1;0.17;bus_bus;0.00;16.372915;48.210122
814.00;0.00;0.00;0.00;0.00;0.00;145.80;HBEFA3/LDV_G_EU6;0.00;0.00;motorcycle9;714680566_0;52.17;20.64;!motorcycle9!var#1;1.42;motorcycle_motorcycle;0.00;16.374976;48.209653
814.00;23.49;15354.24;0.00;138.60;2.98;37.66;HBEFA3/HDV;0.00;4829.93;truck13;694681348#4_0;72.68;6.76;!truck13!var#1;7.37;truck_truck;0.00;16.373190;48.210299
814.00;22.75;14730.86;0.00;132.99;2.89;56.35;HBEFA3/HDV;0.00;4633.81;truck18;694681348#0_0;72.68;12.23;!truck18!var#1;8.01;truck_truck;0.00;16.372049;48.209731
814.00;17.85;10137.85;0.00;100.17;2.40;333.11;HBEFA3/HDV;0.00;3188.97;truck19;26153832#0_0;69.98;10.52;!truck19!var#1;5.38;truck_truck;0.00;16.365290;48.210295
814.00;0.00;0.00;0.00;0.00;0.00;298.80;HBEFA3/HDV;0.00;0.00;truck21;:151007948_0_0;63.40;0.47;!truck21!var#1;6.10;truck_truck;0.00;16.368345;48.211222
814.00;0.00;0.00;0.00;0.00;0.00;157.89;HBEFA3/PC_G_EU4;0.00;0.00;veh30;4998700#0_0;58.39;30.14;!veh30!var#1;6.65;veh_passenger;0.00;16.363369;48.209409
814.00;37.72;2619.27;0.23;0.96;0.03;123.27;HBEFA3/PC_G_EU4;0.00;835.45;veh34;1116876278_0;61.88;2.87;!veh34!var#1;9.17;veh_passenger;0.00;16.371771;48.209672
814.00;67.12;3004.70;0.37;1.19;0.04;32.21;HBEFA3/PC_G_EU4;0.00;958.38;veh37;9226260_0;61.56;105.82;!veh37!var#1;7.19;veh_passenger;0.00;16.368583;48.208449
814.00;71.19;3475.23;0.40;1.40;0.05;157.89;HBEFA3/PC_G_EU4;0.00;1108.46;veh40;4998700#0_0;62.64;15.19;!veh40!var#1;7.68;veh_passenger;0.00;16.363297;48.209535
814.00;53.41;2384.16;0.30;0.89;0.03;298.10;HBEFA3/PC_G_EU4;0.00;760.46;veh45;4997584#1_0;60.37;19.59;!veh45!var#1;7.27;veh_passenger;0.00;16.369828;48.206484
814.00;40.65;2577.76;0.24;0.95;0.03;109.99;HBEFA3/PC_G_EU4;0.00;822.21;veh46;26581342_0;61.60;97.45;!veh46!var#1;8.80;veh_passenger;0.00;16.373642;48.205452
815.00;23.66;11793.42;5.66;99.12;2.50;57.19;HBEFA3/Bus;0.00;3731.72;bus10;694681348#1_0;72.36;24.50;!bus10!var#1;8.24;bus_bus;0.00;16.372419;48.209887
815.00;24.30;11538.76;5.64;99.16;2.54;186.44;HBEFA3/Bus;0.00;3650.81;bus11;9226541#0_0;71.66;0.63;!bus11!var#1;6.33;bus_bus;0.00;16.371674;48.210939
815.00;32.74;18359.94;6.54;148.91;3.43;40.84;HBEFA3/Bus;0.00;5809.17;bus12;:cluster_12218710644_32665502_5_0;75.52;3.85;!bus12!var#1;5.19;bus_bus;0.00;16.374116;48.210107
815.00;0.00;0.00;0.00;0.00;0.00;228.96;HBEFA3/Bus;0.00;0.00;bus13;:33182888_0_0;67.28;6.00;!bus13!var#1;5.00;bus_bus;0.00;16.366272;48.208126
815.00;0.00;0.00;0.00;0.00;0.00;299.96;HBEFA3/Bus;0.00;0.00;bus14;-27368746#0_0;62.21;16.58;!bus14!var#1;5.59;bus_bus;0.00;16.366475;48.211228
815.00;23.65;8865.29;5.31;84.97;2.40;53.09;HBEFA3/Bus;0.00;2803.96;bus9;:68962715_0_0;74.20;0.18;!bus9!var#1;1.34;bus_bus;0.00;16.372929;48.210129
815.00;146.81;1514.41;0.54;0.38;0.14;145.73;HBEFA3/LDV_G_EU6;0.00;483.10;motorcycle9;:60060397_0_0;58.09;0.90;!motorcycle9!var#1;1.75;motorcycle_motorcycle;0.00;16.374989;48.209640
815.00;16.08;8677.27;0.00;86.62;2.18;37.65;HBEFA3/HDV;0.00;2729.46;truck13;694681348#4_0;70.40;13.98;!truck13!var#1;7.21;truck_truck;0.00;16.373251;48.210350
815.00;26.55;18179.02;0.00;159.46;3.30;56.28;HBEFA3/HDV;0.00;5718.54;truck18;694681348#1_0;73.83;0.37;!truck18!var#1;8.41;truck_truck;0.00;16.372145;48.209772
815.00;17.10;9459.88;0.00;94.93;2.32;333.11;HBEFA3/HDV;0.00;2975.69;truck19;26153832#0_0;69.64;15.85;!truck19!var#1;5.33;truck_truck;0.00;16.365258;48.210338
815.00;19.99;12127.75;0.00;114.71;2.62;327.85;HBEFA3/HDV;0.00;3814.94;truck21;:151007948_0_0;71.16;6.71;!truck21!var#1;6.24;truck_truck;0.00;16.368309;48.211269
815.00;57.97;2317.28;0.31;0.88;0.03;157.89;HBEFA3/PC_G_EU4;0.00;739.14;veh30;4998700#0_0;59.92;36.91;!veh30!var#1;6.77;veh_passenger;0.00;16.363402;48.209352
815.00;0.00;0.00;0.00;0.00;0.00;93.46;HBEFA3/PC_G_EU4;0.00;0.00;veh34;:68963961_1_0;57.14;2.71;!veh34!var#1;8.03;veh_passenger;0.00;16.371875;48.209660
815.00;0.00;0.00;0.00;0.00;0.00;32.21;HBEFA3/PC_G_EU4;0.00;0.00;veh37;9226260_0;57.61;112.49;!veh37!var#1;6.67;veh_passenger;0.00;16.368632;48.208499
815.00;0.00;0.00;0.00;0.00;0.00;157.89;HBEFA3/PC_G_EU4;0.00;0.00;veh40;4998700#0_0;53.85;21.24;!veh40!var#1;6.04;veh_passenger;0.00;16.363326;48.209484
815.00;43.80;1838.29;0.24;0.64;0.01;297.88;HBEFA3/PC_G_EU4;0.00;586.36;veh45;4997584#1_0;59.24;26.72;!veh45!var#1;7.13;veh_passenger;0.00;16.369744;48.206515
815.00;71.81;4555.36;0.43;1.85;0.08;109.99;HBEFA3/PC_G_EU4;0.00;1452.96;veh46;26581342_0;64.87;107.21;!veh46!var#1;9.76;veh_passenger;0.00;16.373764;48.205421
816.00;0.00;0.00;0.00;0.00;0.00;56.92;HBEFA3/Bus;0.00;0.00;bus10;694681348#1_0;69.34;32.24;!bus10!var#1;7.74;bus_bus;0.00;16.372507;48.209925
816.00;39.14;24864.71;7.38;193.08;4.15;142.51;HBEFA3/Bus;0.00;7867.97;bus11;9226541#0_0;77.04;8.10;!bus11!var#1;7.46;bus_bus;0.00;16.371741;48.210888
816.00;23.83;10754.93;5.54;94.45;2.48;30.19;HBEFA3/Bus;0.00;3402.62;bus12;:cluster_12218710644_32665502_5_0;71.17;9.28;!bus12!var#1;5.43;bus_bus;0.00;16.374139;48.210151
816.00;23.29;10183.74;5.47;90.60;2.42;214.06;HBEFA3/Bus;0.00;3221.83;bus13;:33182888_0_0;70.85;11.20;!bus13!var#1;5.20;bus_bus;0.00;16.366241;48.208084
816.00;36.57;22308.70;7.05;175.61;3.86;295.76;HBEFA3/Bus;0.00;7058.99;bus14;:60431852_4_0;76.39;4.07;!bus14!var#1;6.68;bus_bus;0.00;16.366393;48.211252
816.00;24.75;10192.10;5.48;93.55;2.53;53.08;HBEFA3/Bus;0.00;3223.98;bus9;:68962715_0_0;73.09;2.42;!bus9!var#1;2.24;bus_bus;0.00;16.372954;48.210141
816.00;140.10;1412.93;0.51;0.36;0.13;144.10;HBEFA3/LDV_G_EU6;0.00;450.73;motorcycle9;:60060397_0_0;57.06;2.74;!motorcycle9!var#1;1.84;motorcycle_motorcycle;0.00;16.375003;48.209626
816.00;20.27;12455.62;0.00;116.02;2.63;37.65;HBEFA3/HDV;0.00;3918.07;truck13;694681348#4_0;71.69;21.30;!truck13!var#1;7.32;truck_truck;0.00;16.373313;48.210401
816.00;20.55;12784.67;0.00;117.23;2.64;56.32;HBEFA3/HDV;0.00;4021.56;truck18;694681348#1_0;72.33;8.86;!truck18!var#1;8.49;truck_truck;0.00;16.372241;48.209813
816.00;19.59;11709.99;0.00;112.33;2.59;333.35;HBEFA3/HDV;0.00;3683.54;truck19;:33196432_0_0;70.76;1.90;!truck19!var#1;5.48;truck_truck;0.00;16.365226;48.210383
816.00;19.74;11906.78;0.00;112.85;2.59;16.27;HBEFA3/HDV;0.00;3745.43;truck21;868062641#0_0;71.11;5.12;!truck21!var#1;6.36;truck_truck;0.00;16.368336;48.211323
816.00;0.00;0.00;0.00;0.00;0.00;157.89;HBEFA3/PC_G_EU4;0.00;0.00;veh30;4998700#0_0;57.21;43.14;!veh30!var#1;6.23;veh_passenger;0.00;16.363432;48.209300
816.00;0.00;0.00;0.00;0.00;0.00;56.60;HBEFA3/PC_G_EU4;0.00;0.00;veh34;694681348#0_0;58.61;4.61;!veh34!var#1;7.59;veh_passenger;0.00;16.371963;48.209694
816.00;74.04;3442.44;0.42;1.39;0.05;32.21;HBEFA3/PC_G_EU4;0.00;1098.00;veh37;9226260_0;62.50;119.86;!veh37!var#1;7.37;veh_passenger;0.00;16.368687;48.208554
816.00;76.19;3121.43;0.42;1.26;0.05;157.89;HBEFA3/PC_G_EU4;0.00;995.62;veh40;4998700#0_0;61.62;27.87;!veh40!var#1;6.63;veh_passenger;0.00;16.363358;48.209428
816.00;90.01;4747.48;0.52;1.98;0.09;295.04;HBEFA3/PC_G_EU4;0.00;1514.23;veh45;:33182915_4_0;65.10;4.34;!veh45!var#1;8.35;veh_passenger;0.00;16.369643;48.206548
816.00;0.00;0.00;0.00;0.00;0.00;109.99;HBEFA3/PC_G_EU4;0.00;0.00;veh46;26581342_0;60.50;116.67;!veh46!var#1;9.46;veh_passenger;0.00;16.373883;48.205390
817.00;28.43;15877.13;6.20;128.33;3.01;54.04;HBEFA3/Bus;0.00;5023.98;bus10;694681348#1_0;73.65;40.38;!bus10!var#1;8.14;bus_bus;0.00;16.372596;48.209968
817.00;28.72;16025.10;6.22;129.62;3.04;137.58;HBEFA3/Bus;0.00;5070.76;bus11;9226541#0_0;73.66;16.00;!bus11!var#1;7.90;bus_bus;0.00;16.371811;48.210835
817.00;0.00;0.00;0.00;0.00;0.00;352.86;HBEFA3/Bus;0.00;0.00;bus12;-745742180_0;67.62;3.66;!bus12!var#1;5.01;bus_bus;0.00;16.374089;48.210181
817.00;22.66;9701.96;5.40;87.03;2.35;203.02;HBEFA3/Bus;0.00;3069.39;bus13;73313456_0;70.60;2.41;!bus13!var#1;5.34;bus_bus;0.00;16.366218;48.208039
817.00;31.11;17847.66;6.46;143.18;3.28;260.19;HBEFA3/Bus;0.00;5647.41;bus14;:60431852_4_0;74.31;11.39;!bus14!var#1;7.32;bus_bus;0.00;16.366311;48.211223
817.00;29.27;14615.15;6.05;123.93;3.03;52.60;HBEFA3/Bus;0.00;4623.84;bus9;:68962715_0_0;75.26;5.85;!bus9!var#1;3.43;bus_bus;0.00;16.372990;48.210159
817.00;0.00;0.00;0.00;0.00;0.00;140.62;HBEFA3/LDV_G_EU6;0.00;0.00;motorcycle9;:60060397_0_0;55.12;4.25;!motorcycle9!var#1;1.51;motorcycle_motorcycle;0.00;16.375016;48.209616
817.00;0.00;0.00;0.00;0.00;0.00;37.65;HBEFA3/HDV;0.00;0.00;truck13;694681348#4_0;59.68;25.88;!truck13!var#1;4.59;truck_truck;0.00;16.373351;48.210433
817.00;0.00;0.00;0.00;0.00;0.00;56.77;HBEFA3/HDV;0.00;0.00;truck18;694681348#1_0;70.50;17.05;!truck18!var#1;8.19;truck_truck;0.00;16.372334;48.209852
817.00;0.00;0.00;0.00;0.00;0.00;334.00;HBEFA3/HDV;0.00;0.00;truck19;:33196432_0_0;68.31;7.08;!truck19!var#1;5.18;truck_truck;0.00;16.365197;48.210425
817.00;39.87;30110.84;0.00;253.59;4.76;26.39;HBEFA3/HDV;0.00;9472.12;truck21;868062641#0_0;77.83;12.74;!truck21!var#1;7.63;truck_truck;0.00;16.368383;48.211383
817.00;0.00;0.00;0.00;0.00;0.00;167.39;HBEFA3/PC_G_EU4;0.00;0.00;veh30;:33196467_0_0;55.52;3.21;!veh30!var#1;5.40;veh_passenger;0.00;16.363447;48.209254
817.00;72.08;3911.11;0.42;1.59;0.06;56.35;HBEFA3/PC_G_EU4;0.00;1247.48;veh34;694681348#0_0;63.60;13.02;!veh34!var#1;8.42;veh_passenger;0.00;16.372058;48.209735
817.00;0.00;0.00;0.00;0.00;0.00;32.21;HBEFA3/PC_G_EU4;0.00;0.00;veh37;9226260_0;57.75;126.71;!veh37!var#1;6.85;veh_passenger;0.00;16.368737;48.208606
817.00;60.81;2506.40;0.33;0.96;0.03;157.89;HBEFA3/PC_G_EU4;0.00;799.45;veh40;4998700#0_0;60.37;34.72;!veh40!var#1;6.85;veh_passenger;0.00;16.363391;48.209371
817.00;0.00;0.00;0.00;0.00;0.00;297.94;HBEFA3/PC_G_EU4;0.00;0.00;veh45;:33182915_4_0;57.98;12.01;!veh45!var#1;7.67;veh_passenger;0.00;16.369552;48.206581
817.00;0.00;0.00;0.00;0.00;0.00;115.86;HBEFA3/PC_G_EU4;0.00;0.00;veh46;26581342_0;58.24;125.24;!veh46!var#1;8.57;veh_passenger;0.00;16.373987;48.205357
818.00;0.00;0.00;0.00;0.00;0.00;53.06;HBEFA3/Bus;0.00;0.00;bus10;694681348#1_0;70.15;48.20;!bus10!var#1;7.82;bus_bus;0.00;16.372681;48.210009
818.00;23.74;11776.05;5.66;99.20;2.51;137.58;HBEFA3/Bus;0.00;3726.18;bus11;9226541#0_0;72.27;24.02;!bus11!var#1;8.03;bus_bus;0.00;16.371883;48.210781
